Codigo do IBGE,UF,Nome da cidade
4319505,RS,SAO SEBASTIAO DO CAI
3164605,MG,SAO SEBASTIAO DO OESTE
3164704,MG,SAO SEBASTIAO DO PARAISO
3164803,MG,SAO SEBASTIAO DO RIO PRETO
3164902,MG,SAO SEBASTIAO DO RIO VERDE
1720309,TO,SAO SEBASTIAO DO TOCANTINS
1303957,AM,SAO SEBASTIAO DO UATUMA
2515203,PB,SAO SEBASTIAO DO UMBUZEIRO
4319604,RS,SAO SEPE
5220405,GO,SAO SIMAO
3550902,SP,SAO SIMAO
3165206,MG,SAO THOME DAS LETRAS
3165008,MG,SAO TIAGO
3165107,MG,SAO TOMAS DE AQUINO
4126108,PR,SAO TOME
2412906,RN,SAO TOME
4319703,RS,SAO VALENTIM
4319711,RS,SAO VALENTIM DO SUL
4319737,RS,SAO VALERIO DO SUL
4319752,RS,SAO VENDELINO
2413003,RN,SAO VICENTE
3551009,SP,SAO VICENTE
4319802,RS,SAO VICENTE DO SUL
2111706,MA,SAO VICENTE FERRER
2613800,PE,SAO VICENTE FERRER
2515302,PB,SAPE
2929602,BA,SAPEACU
5107875,MT,SAPEZAL
4319901,RS,SAPIRANGA
4126207,PR,SAPOPEMA
1507755,PA,SAPUCAIA
3305406,RJ,SAPUCAIA
4320008,RS,SAPUCAIA DO SUL
3165404,MG,SAPUCAI-MIRIM
3305505,RJ,SAQUAREMA
4126256,PR,SARANDI
3551108,SP,SARAPUI
3551207,SP,SARUTAIA
3165537,MG,SARZEDO
2929701,BA,SATIRO DIAS
2708907,AL,SATUBA
2111722,MA,SATUBINHA
2929750,BA,SAUBARA
4126272,PR,SAUDADE DO IGUACU
4217303,SC,SAUDADES
2929800,BA,SAUDE
4217402,SC,SCHROEDER
4217501,SC,SEARA
2210623,PI,SEBASTIAO BARROS
2930006,BA,SEBASTIAO LARANJEIRAS
2210631,PI,SEBASTIAO LEAL
4320206,RS,SEBERI
4320230,RS,SEDE NOVA
4320263,RS,SEGREDO
4320305,RS,SELBACH
5007802,MS,SELVIRIA
3165560,MG,SEM-PEIXE
2111748,MA,SENADOR ALEXANDRE COSTA
3165578,MG,SENADOR AMARAL
5220454,GO,SENADOR CANEDO
3165602,MG,SENADOR CORTES
3165701,MG,SENADOR FIRMINO
2413201,RN,SENADOR GEORGINO AVELINO
1200450,AC,SENADOR GUIOMARD
3165800,MG,SENADOR JOSE BENTO
1507805,PA,SENADOR JOSE PORFIRIO
2111763,MA,SENADOR LA ROCQUE
2312700,CE,SENADOR POMPEU
2708956,AL,SENADOR RUI PALMEIRA
2312809,CE,SENADOR SA
4126306,PR,SENGES
2930105,BA,SENHOR DO BONFIM
3166105,MG,SENHORA DO PORTO
3166204,MG,SENHORA DOS REMEDIOS
4320354,RS,SENTINELA DO SUL
2930204,BA,SENTO SE
4320404,RS,SERAFINA CORREA
3166303,MG,SERICITA
2515401,PB,SERIDO
1101500,RO,SERINGUEIRAS
4320453,RS,SERIO
3166402,MG,SERITINGA
3305554,RJ,SEROPEDICA
3205002,ES,SERRA
4217550,SC,SERRA ALTA
3166501,MG,SERRA AZUL DE MINAS
2515500,PB,SERRA BRANCA
3166600,MG,SERRA DA SAUDADE
2413300,RN,SERRA DE SAO BENTO
2413359,RN,SERRA DO MEL
1600055,AP,SERRA DO NAVIO
2930154,BA,SERRA DO RAMALHO
3166709,MG,SERRA DOS AIMORES
2930303,BA,SERRA DOURADA
2515708,PB,SERRA GRANDE
3551603,SP,SERRA NEGRA
2413409,RN,SERRA NEGRA DO NORTE
5107883,MT,SERRA NOVA DOURADA
2930402,BA,SERRA PRETA
2515807,PB,SERRA REDONDA
3551504,SP,SERRANA
3166907,MG,SERRANIA
3551702,SP,SERTAOZINHO
3551801,SP,SETE BARRAS
3167202,MG,SETE LAGOAS
5007703,MS,SETE QUEDAS
3165552,MG,SETUBINHA
4320602,RS,SEVERIANO DE ALMEIDA
2413607,RN,SEVERIANO MELO
3551900,SP,SEVERINIA
4217600,SC,SIDEROPOLIS
5007901,MS,SIDROLANDIA
2210656,PI,SIGEFREDO PACHECO
3305604,RJ,SILVA JARDIM
5220603,GO,SILVANIA
1720655,TO,SILVANOPOLIS
4320651,RS,SILVEIRA MARTINS
3167301,MG,SILVEIRANIA
3552007,SP,SILVEIRAS
3167400,MG,SILVIANOPOLIS
2807105,SE,SIMAO DIAS
3167509,MG,SIMAO PEREIRA
2210706,PI,SIMOES
2930709,BA,SIMOES FILHO
5220686,GO,SIMOLANDIA
3167608,MG,SIMONESIA
2210805,PI,SIMPLICIO MENDES
4320677,RS,SINIMBU
5107909,MT,SINOP
2614204,PE,SIRINHAEM
2807204,SE,SIRIRI
5220702,GO,SITIO D'ABADIA
2930758,BA,SITIO DO MATO
2930766,BA,SITIO DO QUINTO
2111805,MA,SITIO NOVO
2413706,RN,SITIO NOVO
1720804,TO,SITIO NOVO DO TOCANTINS
2515971,PB,SOBRADO
2312908,CE,SOBRAL
3167707,MG,SOBRALIA
3552106,SP,SOCORRO
2210904,PI,SOCORRO DO PIAUI
2516003,PB,SOLANEA
2516102,PB,SOLEDADE
3167806,MG,SOLEDADE DE MINAS
2614402,PE,SOLIDAO
2313005,CE,SOLONOPOLE
4217709,SC,SOMBRIO
5007935,MS,SONORA
3205010,ES,SOORETAMA
3552205,SP,SOROCABA
5107925,MT,SORRISO
2516151,PB,SOSSEGO
1507904,PA,SOURE
2516201,PB,SOUSA
2930808,BA,SOUTO SOARES
2111904,MA,SUCUPIRA DO NORTE
2111953,MA,SUCUPIRA DO RIACHAO
3552304,SP,SUD MENNUCCI
4217758,SC,SUL BRASIL
4126652,PR,SULINA
3552403,SP,SUMARE
2516300,PB,SUME
3305703,RJ,SUMIDOURO
2614501,PE,SURUBIM
2210938,PI,SUSSUAPARA
3552551,SP,SUZANAPOLIS
3552502,SP,SUZANO
5107941,MT,TABAPORA
3552601,SP,TABAPUA
1304062,AM,TABATINGA
3552700,SP,TABATINGA
2614600,PE,TABIRA
3552809,SP,TABOAO DA SERRA
2930907,BA,TABOCAS DO BREJO VELHO
2413805,RN,TABOLEIRO GRANDE
3167905,MG,TABULEIRO
2313104,CE,TABULEIRO DO NORTE
2614709,PE,TACAIMBO
2614808,PE,TACARATU
5007950,MS,TACURU
3553005,SP,TAGUAI
1720903,TO,TAGUATINGA
3553104,SP,TAIACU
1507953,PA,TAILANDIA
4217808,SC,TAIO
3168002,MG,TAIOBEIRAS
1720937,TO,TAIPAS DO TOCANTINS
2413904,RN,TAIPU
3553203,SP,TAIUVA
1720978,TO,TALISMA
2614857,PE,TAMANDARE
3553302,SP,TAMBAU
4126702,PR,TAMBOARA
2313203,CE,TAMBORIL
2210953,PI,TAMBORIL DO PIAUI
3553401,SP,TANABI
2414001,RN,TANGARA
4217907,SC,TANGARA
2930774,BA,SOBRADINHO
3305752,RJ,TANGUA
2931004,BA,TANHACU
2210979,PI,TANQUE DO PIAUI
2931053,BA,TANQUE NOVO
2931103,BA,TANQUINHO
3168051,MG,TAPARUBA
1304104,AM,TAPAUA
4126801,PR,TAPEJARA
4320909,RS,TAPEJARA
4321006,RS,TAPERA
2931202,BA,TAPEROA
4321105,RS,TAPES
4126900,PR,TAPIRA
3168200,MG,TAPIRAI
3553500,SP,TAPIRAI
2931301,BA,TAPIRAMUTA
3553609,SP,TAPIRATIBA
5108006,MT,TAPURAH
3168309,MG,TAQUARACU DE MINAS
3553658,SP,TAQUARAL
5221007,GO,TAQUARAL DE GOIAS
2709103,AL,TAQUARANA
4321303,RS,TAQUARI
2615003,PE,TAQUARITINGA DO NORTE
3553807,SP,TAQUARITUBA
3553856,SP,TAQUARIVAI
4321329,RS,TAQUARUCU DO SUL
5007976,MS,TAQUARUSSU
3553906,SP,TARABAI
2313252,CE,TARRAFAS
1600709,AP,TARTARUGALZINHO
3553955,SP,TARUMA
3168408,MG,TARUMIRIM
3554003,SP,TATUI
2313302,CE,TAUA
3554102,SP,TAUBATE
2516607,PB,TAVARES
4321352,RS,TAVARES
1304203,AM,TEFE
2516706,PB,TEIXEIRA
4127007,PR,TEIXEIRA SOARES
3168507,MG,TEIXEIRAS
1101559,RO,TEIXEIROPOLIS
2313351,CE,TEJUCUOCA
3554201,SP,TEJUPA
4127106,PR,TELEMACO BORBA
2807303,SE,TELHA
2414159,RN,TENENTE LAURENTINO CRUZ
4321402,RS,TENENTE PORTELA
2516755,PB,TENORIO
2931400,BA,TEODORO SAMPAIO
2931509,BA,TEOFILANDIA
3168606,MG,TEOFILO OTONI
2931608,BA,TEOLANDIA
2709152,AL,TEOTONIO VILELA
5008008,MS,TERENOS
2211001,PI,TERESINA
5221080,GO,TERESINA DE GOIAS
3305802,RJ,TERESOPOLIS
2615102,PE,TEREZINHA
5221197,GO,TEREZOPOLIS DE GOIAS
1507961,PA,TERRA ALTA
4127205,PR,TERRA BOA
2931707,BA,TERRA NOVA
2615201,PE,TERRA NOVA
4127304,PR,TERRA RICA
4127403,PR,TERRA ROXA
3554409,SP,TERRA ROXA
1507979,PA,TERRA SANTA
5108105,MT,TESOURO
4321451,RS,TEUTONIA
1101609,RO,THEOBROMA
2313401,CE,TIANGUA
4127502,PR,TIBAGI
2411056,RN,TIBAU
2414209,RN,TIBAU DO SUL
3554508,SP,TIETE
4218004,SC,TIJUCAS
2615300,PE,TIMBAUBA
2414308,RN,TIMBAUBA DOS BATISTAS
4218103,SC,TIMBE DO SUL
2112100,MA,TIMBIRAS
4218202,SC,TIMBO
4218251,SC,TIMBO GRANDE
3554607,SP,TIMBURI
2112209,MA,TIMON
3168705,MG,TIMOTEO
4321469,RS,TIO HUGO
3168804,MG,TIRADENTES
3168903,MG,TIROS
1721109,TO,TOCANTINIA
1721208,TO,TOCANTINOPOLIS
3169000,MG,TOCANTINS
3169059,MG,TOCOS DO MOJI
3169109,MG,TOLEDO
4127700,PR,TOLEDO
2807501,SE,TOMAR DO GERU
4127809,PR,TOMAZINA
3169208,MG,TOMBOS
1508001,PA,TOME-ACU
1304237,AM,TONANTINS
2615409,PE,TORITAMA
5108204,MT,TORIXOREU
4321501,RS,TORRES
3554706,SP,TORRINHA
2414407,RN,TOUROS
3554755,SP,TRABIJU
1508035,PA,TRACUATEUA
2615508,PE,TRACUNHAEM
2709202,AL,TRAIPU
1508050,PA,TRAIRAO
2313500,CE,TRAIRI
3305901,RJ,TRAJANO DE MORAIS
4321600,RS,TRAMANDAI
4321626,RS,TRAVESSEIRO
3554805,SP,TREMEMBE
4321634,RS,TRES ARROIOS
4218301,SC,TRES BARRAS
4321667,RS,TRES CACHOEIRAS
3169307,MG,TRES CORACOES
4321709,RS,TRES COROAS
4321808,RS,TRES DE MAIO
4321832,RS,TRES FORQUILHAS
3554904,SP,TRES FRONTEIRAS
5008305,MS,TRES LAGOAS
3169356,MG,TRES MARIAS
4321907,RS,TRES PASSOS
3169406,MG,TRES PONTAS
5221304,GO,TRES RANCHOS
3306008,RJ,TRES RIOS
4218350,SC,TREVISO
4218509,SC,TREZE TILIAS
5221403,GO,TRINDADE
2615607,PE,TRINDADE
4321956,RS,TRINDADE DO SUL
2516805,PB,TRIUNFO
2615706,PE,TRIUNFO
4322004,RS,TRIUNFO
2414456,RN,TRIUNFO POTIGUAR
2931905,BA,TUCANO
1508084,PA,TUCUMA
4322103,RS,TUCUNDUVA
1508100,PA,TUCURUI
2112274,MA,TUFILANDIA
3554953,SP,TUIUTI
3169505,MG,TUMIRITINGA
4218756,SC,TUNAPOLIS
4127882,PR,TUNAS DO PARANA
4127908,PR,TUNEIRAS DO OESTE
2112308,MA,TUNTUM
3555000,SP,TUPA
3169604,MG,TUPACIGUARA
2615805,PE,TUPANATINGA
4322202,RS,TUPANCIRETA
4322251,RS,TUPANDI
4322301,RS,TUPARENDI
2615904,PE,TUPARETAMA
4127957,PR,TUPASSI
1721257,TO,TUPIRAMA
1721307,TO,TUPIRATINS
2112407,MA,TURIACU
2112456,MA,TURILANDIA
3555208,SP,TURIUBA
3169703,MG,TURMALINA
3555307,SP,TURMALINA
4322327,RS,TURUCU
2313559,CE,TURURU
5221502,GO,TURVANIA
4127965,PR,TURVO
4218806,SC,TURVO
3169802,MG,TURVOLANDIA
1304260,AM,UARINI
2932002,BA,UAUA
3169901,MG,UBA
3170404,MG,UNAI
2932101,BA,UBAIRA
2932200,BA,UBAITABA
2313609,CE,UBAJARA
3170057,MG,UBAPORANGA
3555356,SP,UBARANA
3555406,SP,UBATUBA
3170107,MG,UBERABA
3555505,SP,UBIRAJARA
4128005,PR,UBIRATA
4322343,RS,UBIRETAMA
3555604,SP,UCHOA
2932408,BA,UIBAI
1400704,RR,UIRAMUTA
5221577,GO,UIRAPURU
2516904,PB,UIRAUNA
1508126,PA,ULIANOPOLIS
2313708,CE,UMARI
2807600,SE,UMBAUBA
3170305,MG,UMBURATIBA
2517001,PB,UMBUZEIRO
2313757,CE,UMIRIM
4128104,PR,UMUARAMA
2932507,BA,UNA
2211100,PI,UNIAO
4322350,RS,UNIAO DA SERRA
4128203,PR,UNIAO DA VITORIA
3170438,MG,UNIAO DE MINAS
5108303,MT,UNIAO DO SUL
3555703,SP,UNIAO PAULISTA
4128302,PR,UNIFLOR
4322376,RS,UNISTALDA
2414605,RN,UPANEMA
4128401,PR,URAI
2932606,BA,URANDI
3555802,SP,URANIA
2112605,MA,URBANO SANTOS
3555901,SP,URU
5221601,GO,URUACU
5221700,GO,URUANA
3170479,MG,URUANA DE MINAS
1508159,PA,URUARA
4218905,SC,URUBICI
2313807,CE,URUBURETAMA
2932705,BA,URUCUCA
2211209,PI,URUCUI
3170529,MG,URUCUIA
1304401,AM,URUCURITUBA
4322400,RS,URUGUAIANA
2313906,CE,URUOCA
1101708,RO,URUPA
4218954,SC,URUPEMA
3556008,SP,URUPES
4219002,SC,URUSSANGA
5221809,GO,URUTAI
4322509,RS,VACARIA
1101757,RO,VALE DO ANARI
1101807,RO,VALE DO PARAISO
4322533,RS,VALE DO SOL
4322541,RS,VALE REAL
4322525,RS,VALE VERDE
2932903,BA,VALENCA
3306107,RJ,VALENCA
2211308,PI,VALENCA DO PIAUI
2933000,BA,VALENTE
3556206,SP,VALINHOS
3556305,SP,VALPARAISO
5221858,GO,VALPARAISO DE GOIAS
4322558,RS,VANINI
4219101,SC,VARGEAO
3556354,SP,VARGEM
3170578,MG,VARGEM ALEGRE
3205036,ES,VARGEM ALTA
3170602,MG,VARGEM BONITA
4219176,SC,VARGEM BONITA
2112704,MA,VARGEM GRANDE
3556404,SP,VARGEM GRANDE DO SUL
3556453,SP,VARGEM GRANDE PAULISTA
3170701,MG,VARGINHA
5221908,GO,VARJAO
2313955,CE,VARJOTA
3306156,RJ,VARRE-SAI
2517100,PB,VARZEA
2414704,RN,VARZEA
2314003,CE,VARZEA ALEGRE
2211357,PI,VARZEA BRANCA
3170800,MG,VARZEA DA PALMA
2933059,BA,VARZEA DA ROCA
2933109,BA,VARZEA DO POCO
5108402,MT,VARZEA GRANDE
2211407,PI,VARZEA GRANDE
2933158,BA,VARZEA NOVA
2933174,BA,VARZEDO
3170909,MG,VARZELANDIA
3306206,RJ,VASSOURAS
2414753,RN,VENHA-VER
4128534,PR,VENTANIA
2616001,PE,VENTUROSA
5108501,MT,VERA
2933208,BA,VERA CRUZ
2414803,RN,VERA CRUZ
4322707,RS,VERA CRUZ
3556602,SP,VERA CRUZ
2100055,MA,ACAILANDIA
3100500,MG,ACUCENA
2200103,PI,AGRICOLANDIA
2100154,MA,AGUA DOCE DO MARANHAO
2600609,PE,ALAGOINHA
4300406,RS,ALEGRETE
4200705,SC,ALFREDO WAGNER
5100250,MT,ALTA FLORESTA
2100436,MA,ALTO ALEGRE DO MARANHAO
5100359,MT,ALTO BOA VISTA
2400703,RN,ALTO DO RODRIGUES
4100509,PR,ALTONIA
3102407,MG,ALVORADA DE MINAS
2100600,MA,AMARANTE DO MARANHAO
2800100,SE,AMPARO DE SAO FRANCISCO
4101101,PR,ANDIRA
2200608,PI,ANGICAL DO PIAUI
4101200,PR,ANTONINA
4300802,RS,ANTONIO PRADO
2616100,PE,VERDEJANTE
3171030,MG,VERDELANDIA
4128609,PR,VERE
2933257,BA,VEREDA
3171105,MG,VERISSIMO
2616183,PE,VERTENTE DO LERIO
2616209,PE,VERTENTES
3171204,MG,VESPASIANO
4322855,RS,VESPASIANO CORREA
4322905,RS,VIADUTOS
4323002,RS,VIAMAO
3205101,ES,VIANA
2112803,MA,VIANA
5222005,GO,VIANOPOLIS
2616308,PE,VICENCIA
5008404,MS,VICENTINA
5222054,GO,VICENTINOPOLIS
2709400,AL,VICOSA
3171303,MG,VICOSA
2314102,CE,VICOSA DO CEARA
4323200,RS,VICTOR GRAEFF
4219200,SC,VIDAL RAMOS
4219309,SC,VIDEIRA
3171402,MG,VIEIRAS
2517209,PB,VIEIROPOLIS
1508209,PA,VIGIA
5222203,GO,VILA BOA
2415008,RN,VILA FLOR
4323309,RS,VILA FLORES
4323358,RS,VILA LANGARO
4323408,RS,VILA MARIA
4323457,RS,VILA NOVA DO SUL
2112852,MA,VILA NOVA DOS MARTIRIOS
3205150,ES,VILA PAVAO
5222302,GO,VILA PROPICIO
3205176,ES,VILA VALERIO
3205200,ES,VILA VELHA
1100304,RO,VILHENA
3556701,SP,VINHEDO
3171600,MG,VIRGEM DA LAPA
3171709,MG,VIRGINIA
3171808,MG,VIRGINOPOLIS
3171907,MG,VIRGOLANDIA
4128658,PR,VIRMOND
1508308,PA,VISEU
4323507,RS,VISTA ALEGRE
3556909,SP,VISTA ALEGRE DO ALTO
4323606,RS,VISTA ALEGRE DO PRATA
4323705,RS,VISTA GAUCHA
2505501,PB,VISTA SERRANA
4219358,SC,VITOR MEIRELES
3556958,SP,VITORIA BRASIL
2933307,BA,VITORIA DA CONQUISTA
4323754,RS,VITORIA DAS MISSOES
1600808,AP,VITORIA DO JARI
2112902,MA,VITORIA DO MEARIM
1508357,PA,VITORIA DO XINGU
4128708,PR,VITORINO
3172103,MG,VOLTA GRANDE
3306305,RJ,VOLTA REDONDA
3557006,SP,VOTORANTIM
3557105,SP,VOTUPORANGA
2933406,BA,WAGNER
2211704,PI,WALL FERRAZ
1722081,TO,WANDERLANDIA
2933455,BA,WANDERLEY
3172202,MG,WENCESLAU BRAZ
4128500,PR,WENCESLAU BRAZ
2933505,BA,WENCESLAU GUIMARAES
4323770,RS,WESTFALIA
4219408,SC,WITMARSUM
1722107,TO,XAMBIOA
4128807,PR,XAMBRE
1200708,AC,XAPURI
4219606,SC,XAVANTINA
4219705,SC,XAXIM
2616506,PE,XEXEU
1508407,PA,XINGUARA
2933604,BA,XIQUE-XIQUE
2517407,PB,ZABELE
3557154,SP,ZACARIAS
2114007,MA,ZE DOCA
4219853,SC,ZORTEA
2301109,CE,ARACATI
1701309,TO,ARAGOMINAS
2902203,BA,ARAMARI
3103801,MG,ARAPUA
3300209,RJ,ARARUAMA
3104205,MG,ARCOS
5202353,GO,ARENOPOLIS
2501302,PB,AROEIRAS
4201604,SC,ARROIO TRINTA
3104601,MG,ASTOLFO DUTRA
1702901,TO,AXIXA DO TOCANTINS
2101301,MA,BACURI
2101350,MA,BACURITUBA
2201150,PI,BAIXA GRANDE DO RIBEIRO
3105301,MG,BANDEIRA DO SUL
3105509,MG,BARAO DE MONTE ALTO
2902807,BA,BARRA DA ESTIVA
4102703,PR,BARRA DO JACARE
2301950,CE,BARREIRA
2903276,BA,BARROCAS
3506003,SP,BAURU
2101772,MA,BELA VISTA DO MARANHAO
1501451,PA,BELTERRA
3106804,MG,BIAS FORTES
3107109,MG,BOA ESPERANCA
2101970,MA,BOA VISTA DO GURUPI
3507001,SP,BOITUVA
4202537,SC,BOM JESUS
3300605,RJ,BOM JESUS DO ITABAPOANA
3507159,SP,BOM SUCESSO DE ITARARE
3507308,SP,BORACEIA
4202701,SC,BOTUVERA
4302600,RS,BRAGA
3507605,SP,BRAGANCA PAULISTA
2602407,PE,BREJAO
2502904,PB,BREJO DOS SANTOS
3109105,MG,BUENO BRANDAO
5203939,GO,BURITI DE GOIAS
2503100,PB,CABACEIRAS
4203006,SC,CACADOR
3201209,ES,CACHOEIRO DE ITAPEMIRIM
4103479,PR,CAFEZAL DO SUL
3509205,SP,CAJAMAR
2202083,PI,CAJUEIRO DA PRAIA
2503902,PB,CAMALAU
3110608,MG,CAMBUI
2102556,MA,CAMPESTRE DO MARANHAO
5204805,GO,CAMPO ALEGRE DE GOIAS
2202133,PI,CAMPO GRANDE DO PIAUI
3301009,RJ,CAMPOS DOS GOYTACAZES
2202251,PI,CANAVIEIRA
3510104,SP,CANDIDO RODRIGUES
4205407,SC,FLORIANOPOLIS
3112059,MG,CANTAGALO
3112604,MG,CAPINOPOLIS
4104600,PR,CAPITAO LEONIDAS MARQUES
3510609,SP,CARAPICUIBA
3301157,RJ,CARDOSO MOREIRA
4304804,RS,CARLOS BARBOSA
2402402,RN,CARNAUBA DOS DANTAS
3114709,MG,CARVALHOPOLIS
3510906,SP,CASSIA DOS COQUEIROS
3115359,MG,CATAS ALTAS
3115409,MG,CATAS ALTAS DA NORUEGA
4204103,SC,CAXAMBU DO SUL
3115706,MG,CENTRAL DE MINAS
4305173,RS,CERRO GRANDE DO SUL
1100924,RO,CHUPINGUAIA
3116506,MG,CLARO DOS POCOES
2103406,MA,COELHO NETO
5205521,GO,COLINAS DO SUL
3300951,RJ,COMENDADOR LEVY GASPARIAN
1502707,PA,CONCEICAO DO ARAGUAIA
1502756,PA,CONCORDIA DO PARA
5103361,MT,CONQUISTA D'OESTE
2908903,BA,CORACAO DE MARIA
3119302,MG,COROMANDEL
4204459,SC,CORONEL MARTINS
5003207,MS,CORUMBA
3513009,SP,COTIA
4204608,SC,CRICIUMA
2203008,PI,CRISTALANDIA DO PIAUI
3513405,SP,CRUZEIRO
4106704,PR,CRUZEIRO DO SUL
4204707,SC,CUNHA PORA
2505279,PB,CURRAL DE CIMA
2910008,BA,DARIO MEIRA
2304269,CE,DEPUTADO IRAPUAN PINHEIRO
4306379,RS,DILERMANDO DE AGUIAR
3201803,ES,DIVINO DE SAO LOURENCO
3122470,MG,DOM BOSCO
4306551,RS,DOM PEDRO DE ALCANTARA
5003702,MS,DOURADOS
4306759,RS,DOUTOR RICARDO
2103901,MA,DUQUE BACELAR
2203602,PI,ELISEU MARTINS
4107504,PR,ENGENHEIRO BELTRAO
4307005,RS,ERECHIM
2506004,PB,ESPERANCA
3124807,MG,ESTRELA DO SUL
3125309,MG,FARIA LEMOS
4308003,RS,FAXINAL DO SOTURNO
4308102,RS,FELIZ
2605459,PE,FERNANDO DE NORONHA
3515509,SP,FERNANDOPOLIS
4107850,PR,FLOR DA SERRA DO SUL
2203859,PI,FLORESTA DO PIAUI
2104099,MA,FORMOSA DA SERRA NEGRA
3516408,SP,FRANCO DA ROCHA
2404002,RN,FRUTUOSO GOMES
4205704,SC,GAROPABA
4308805,RS,GENERAL CAMARA
5004007,MS,GLORIA DE DOURADOS
4108551,PR,GODOY MOREIRA
4108650,PR,GOIOXIM
2404309,RN,GOVERNADOR DIX-SEPT ROSADO
3127800,MG,GRAO MOGOL
3517208,SP,GUAICARA
3128105,MG,GUAPE
3128204,MG,GUARACIABA
2204550,PI,GUARIBAS
3129004,MG,GUIRICEMA
4206702,SC,HERVAL D'OESTE
2105005,MA,HUMBERTO DE CAMPOS
3519253,SP,IARAS
3129608,MG,IBIAI
4109807,PR,IBIPORA
2912905,BA,IBIRATAIA
3130051,MG,ICARAI DE MINAS
2105153,MA,IGARAPE DO MEIO
3130309,MG,IGUATAMA
4207106,SC,ILHOTA
4110201,PR,INACIO MARTINS
2802809,SE,INDIAROBA
3131109,MG,INIMUTABA
3131208,MG,IPANEMA
2305654,CE,IPAPORANGA
3131307,MG,IPATINGA
2305704,CE,IPAUMIRIM
3520905,SP,IPAUSSU
4310439,RS,IPE
2913804,BA,IPECAETA
3521002,SP,IPERO
3521101,SP,IPEUNA
2204808,PI,IPIRANGA DO PIAUI
4207700,SC,IPUMIRIM
3521507,SP,IRAPUA
3131802,MG,ITABIRINHA DE MANTENA
5210562,GO,ITAGUARI
5210802,GO,ITAJA
3132602,MG,ITAMARATI DE MINAS
3133303,MG,ITAOBIM
2105401,MA,ITAPECURU MIRIM
2916500,BA,ITAPICURU
2306405,CE,ITAPIPOCA
3522604,SP,ITAPIRA
1302009,AM,ITAPIRANGA
4208401,SC,ITAPIRANGA
5211008,GO,ITAPIRAPUA
3522653,SP,ITAPIRAPUA PAULISTA
3202900,ES,ITARANA
2306603,CE,ITATIRA
2105427,MA,ITINGA DO MARANHAO
1503705,PA,ITUPIRANGA
4310751,RS,IVORA
2703403,AL,JACARE DOS HOMENS
3134905,MG,JACUTINGA
2917805,BA,JAGUARIPE
4112108,PR,JANDAIA DO SUL
5004809,MS,JAPORA
4112405,PR,JAPURA
2607950,PE,JAQUEIRA
4311122,RS,JAQUIRANA
5211800,GO,JARAGUA
5004908,MS,JARAGUARI
2703700,AL,JARAMATAIA
2307106,CE,JARDIM
4112504,PR,JARDIM ALEGRE
3135704,MG,JEQUITIBA
2307254,CE,JIJOCA DE JERICOACOARA
3136405,MG,JOAQUIM FELICIO
3136520,MG,JOSE GONCALVES DE MINAS
2205524,PI,JULIO BORGES
3526001,SP,JUNQUEIROPOLIS
5212204,GO,JUSSARA
2918704,BA,LAFAIETE COUTINHO
2508208,PB,LAGOA DE DENTRO
2205573,PI,LAGOA DE SAO FRANCISCO
2608602,PE,LAGOA DO OURO
4311304,RS,LAGOA VERMELHA
2608800,PE,LAJEDO
3203163,ES,LARANJA DA TERRA
2307502,CE,LAVRAS DA MANGABEIRA
2919405,BA,LICINIO DE ALMEIDA
2508505,PB,LIVRAMENTO
3527306,SP,LOUVEIRA
2919553,BA,LUIS EDUARDO MAGALHAES
4311718,RS,MACAMBARA
2704302,AL,MACEIO
2919926,BA,MADRE DE DEUS
1302504,AM,MANACAPURU
4114401,PR,MANGUEIRINHA
3139805,MG,MAR DE ESPANHA
2609204,PE,MARAIAL
2509057,PB,MARCACAO
1200351,AC,MARECHAL THAUMATURGO
4114906,PR,MARILANDIA DO SUL
4312054,RS,MARQUES DE SOUZA
4210605,SC,MASSARANDUBA
3140605,MG,MATERLANDIA
4312138,RS,MATO CASTELHANO
4115754,PR,MAUA DA SERRA
3141504,MG,MENDES PIMENTEL
3302908,RJ,MIGUEL PEREIRA
2106755,MA,MIRANDA DO NORTE
1504604,PA,MOCAJUBA
3530904,SP,MOMBUCA
2407708,RN,MONTANHAS
4312377,RS,MONTE ALEGRE DOS CAMPOS
3531308,SP,MONTE ALTO
3531407,SP,MONTE APRAZIVEL
3143203,MG,MONTE SANTO DE MINAS
3143500,MG,MORADA NOVA DE MINAS
2206654,PI,MORRO CABECA NO TEMPO
2921906,BA,MUCUGE
4116307,PR,MUNHOZ DE MELO
3144102,MG,MUZAMBINHO
3532306,SP,NATIVIDADE DA SERRA
1400407,RR,NORMANDIA
2804805,SE,NOSSA SENHORA DO SOCORRO
4116505,PR,NOVA ALIANCA DO IVAI
4116604,PR,NOVA AMERICA DA COLINA
2408300,RN,NOVA CRUZ
3303401,RJ,NOVA FRIBURGO
4117057,PR,NOVA LARANJEIRAS
2107357,MA,NOVA OLINDA DO MARANHAO
1715002,TO,NOVA ROSALANDIA
4211603,SC,NOVA VENEZA
3145307,MG,NOVO CRUZEIRO
3145356,MG,NOVO ORIENTE DE MINAS
1505205,PA,OEIRAS DO PARA
3145406,MG,OLARIA
3145877,MG,ORIZANIA
4211751,SC,OTACILIO COSTA
3534807,SP,OURO VERDE
2107506,MA,PACO DO LUMIAR
3146602,MG,PAIVA
4313656,RS,PALMARES DO SUL
5215702,GO,PALMEIRAS DE GOIAS
3535408,SP,PANORAMA
